artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Manolo Pavón,flamenco,track,Como Reluce: Caracoles,2001,2QHS1O1wsqng8OzOUkWS4R," <a href=""https://www.last.fm/music/manolo+pav%C3%B3n"">Read more on Last.fm</a>",33,147,Fosforito,La Niña De Los Peines,Antonio Mairena
Manolo Pavón,flamenco,track,Si No Te Veo Doble: Alegrías,2001,6wNibgRYdxC7bNd5bVyThh," <a href=""https://www.last.fm/music/manolo+pav%C3%B3n"">Read more on Last.fm</a>",33,147,Fosforito,La Niña De Los Peines,Antonio Mairena
"Antonio ""El Agujetas""",flamenco,track,Soleá,2001,0MFtF5RSPqSxTro74wr1vQ," <a href=""https://www.last.fm/music/Antonio+%22El+Agujetas%22"">Read more on Last.fm</a>",37,166,Jose Serrano,,
Pepe De La Matrona,flamenco,track,Recuerdos de La Habana,2001,6AdAZMSy7t3b1aUeDqw8Jf," <a href=""https://www.last.fm/music/Pepe+de+la+Matrona"">Read more on Last.fm</a>",2291,9011,Gabriel Moreno,Naranjito De Triana,Rafael Romero
Juan Manuel Canizares,flamenco,track,Tacita de plata - Alegrías,2001,76bPjqtsKwdWwzJW1HDBLN," <a href=""https://www.last.fm/music/+noredirect/Juan+Manuel+Canizares"">Read more on Last.fm</a>",7157,21618,Moraíto,Rafael Riqueni,Pepe Habichuela
Macarena De Jerez,flamenco,track,Gitanita de Jerez,2001,4X4aGpYQ9qj204NAJjBq7t," <a href=""https://www.last.fm/music/Macarena+de+Jerez"">Read more on Last.fm</a>",72,125,mari peña,"Antonio María ""Nico""",Grupo Lunares
Jesus Heredia,flamenco,track,De Sol a Sol (Toná Campesina),2001,2O9sQDuxZtflfstisSa8Qx," <a href=""https://www.last.fm/music/Jesus+Heredia"">Read more on Last.fm</a>",310,806,Jose Galan,Placido Gonzalez,Jose De La Tomasa
Fernanda De Utrera,flamenco,track,La tierra que a mí me cubra,2001,2WasoTXSYKgDJBJgeVqKAx," <a href=""https://www.last.fm/music/Fernanda+de+Utrera"">Read more on Last.fm</a>",3844,12247,Bernarda de Utrera,Pepe de la Matrona,Terremoto de Jerez
Pedro Sanz,flamenco,track,Entre Adelfas y Campanas,2001,1XQYIkANC8npoOzphzVVTx," <a href=""https://www.last.fm/music/Pedro+Sanz"">Read more on Last.fm</a>",42,131,La Perla De Cádiz,Eduardo Paniagua,El Turronero
El Tenazas,flamenco,track,Ya Me Sacan de la Cárcel: Martinetes,2001,4qgxnnX4vhh1RSRYtHIfFX," <a href=""https://www.last.fm/music/El+Tenazas"">Read more on Last.fm</a>",36,130,La Niña De Los Peines,Porrina de Badajoz,El Torta
Manuel Escacena,flamenco,track,Guajiras Cubanas (Me Gusta por la Mañana),2001,6Ao7pqnMqjoYNZgBXwqW3Q," <a href=""https://www.last.fm/music/Manuel+Escacena"">Read more on Last.fm</a>",110,545,Pepe Marchena,Manolo Caracol,Aurelio Selles
El Tenazas,flamenco,track,En el Querer No Hay Venganza: Caña,2001,1e5W6LmzfSmuQ4wlAKBr2W," <a href=""https://www.last.fm/music/El+Tenazas"">Read more on Last.fm</a>",36,130,La Niña De Los Peines,Porrina de Badajoz,El Torta
Angelillo,flamenco,track,Lágrimas de Sangre: Seguiriya,2001,7H4sbTpXquQr3PYaao2fym,"http://es.wikipedia.org/wiki/Angelillo <a href=""https://www.last.fm/music/Angelillo"">Read more on Last.fm</a>",2405,12065,Gracia de Triana,Rafael Farina,Pepe Pinto
Antonio El Sevillano,flamenco,track,Por Culpa de una Mujer: Fandangos,2001,38F8Wg58mWbki4FzIojNaz," <a href=""https://www.last.fm/music/Antonio+El+Sevillano"">Read more on Last.fm</a>",184,716,El Sevillano,Terremoto de Jerez,Antonio Mairena
El Carbonerillo,flamenco,track,Te Encontré Sola y Perdía: Fandanguillos,2001,3kS8dcHRbLBNevjMASvr5q," <a href=""https://www.last.fm/music/El+Carbonerillo"">Read more on Last.fm</a>",267,1731,José Cepero,Manuel Vallejo,José Palanca
La Niña de los Peines,flamenco,track,Sevillanas (Creación): Que Tu Palmito,2001,54nSlncjs7M4RDM5upLaSP,"Pastora Pavón Cruz, known as La Niña de los Peines (Seville, Spain, February 10, 1890 - November 26, 1969), is considered the most important woman flamenco singer of the 20th century.[citation needed] She was a sister of singers Arturo Pavón and Tomás Pavón, also an important flamenco singer, and aunt to Arturo Pavón, the first flamenco pianist. Both brothers, Pastora and Tomás, together with singer Manuel Torre, were the inspiring models for the next generation of singers like Antonio Mairena <a href=""https://www.last.fm/music/+noredirect/La+Ni%C3%B1a+De+Los+Peines"">Read more on Last.fm</a>",10183,55066,Manolo Caracol,Manuel Vallejo,Tomás Pavón
El Peluso,flamenco,track,Y Fue Tan Grande Mi Pena / Que Nuestras Vidas Unía / Estamos los Dos en Paz: Fandangos,2001,4TjWc0XPl3zhrX6PSnTWLH," <a href=""https://www.last.fm/music/El+Peluso"">Read more on Last.fm</a>",104,490,Antonio Rengel,El Perlo de Triana,Juan Breva
Pepe Pinto,flamenco,track,Malagueña: Que a los Hombres Avasallaba,2001,3Ket2sYoW42kfmMjF7VlgZ,"José Torres Garzón, conocido artísticamente como Pepe Pinto (Sevilla, 1903-ibídem, 6 de noviembre de 1969), fue un cantaor de flamenco español, casado con la también cantaora La Niña de los Peines. José Torres Garzón, artistically known as Pepe Pinto (Sevilla, 1903 - ibídem, 6th of November of 1969) was a spanish flamenco cantaor. Was married to also flamenco cantaora artist La Niña de los Peines. <a href=""https://www.last.fm/music/Pepe+Pinto"">Read more on Last.fm</a>",3508,18290,Tomás Pavón,Gracia de Triana,Pepe Marchena
Alberto Cortez,flamenco,track,Flamenco,2001,6lzrRdrRa3YfU3blwcnEPd,"Alberto Cortez (born José Alberto García Gallo; March 11, 1940 – April 4, 2019) was an Argentine singer and songwriter. Cortez was born in Rancul, La Pampa Province, Argentina. He began elementary school at the Alberto Williams conservatory at the age of six. He began composing songs at twelve, including ""Un cigarrillo, la lluvia y tú"". Later he entered Manuel Ignacio Molina de San Rafael Junior High School in Mendoza province. There he continued his studies of music at the Chopin of San Rafael conservatory. <a href=""https://www.last.fm/music/Alberto+Cortez"">Read more on Last.fm</a>",38149,288203,Joan Manuel Serrat,Fernando Delgadillo,Pablo Milanés
P.S.O.I.,flamenco,track,Flamencos,2001,7zgDsuSQRMacyvf26JAr9e,"P.S.O.I. stands for Phuture Sound of Ibiza. This project is consisted by Etnica and Pleiadians named Maurizio Begotti & Max Lanfranconi in real life. The project was started into the ibiza studio and was an experiment of different influences, from latin guitars to electro lounge. The name is a funny joke of Future Sound Of London, which the group listened in the past and took as inspirer. It seems that now the name was cancelled as on Macao Café 4 they used the name Etnica for the ambient mateial included <a href=""https://www.last.fm/music/P.S.O.I."">Read more on Last.fm</a>",1331,9589,Solid World,Stonie Montana,Reuben Halsey
Stefanie Werger,flamenco,track,Flamenco Turistico,2001,7KsEBRssYSSTBDTjxThsdY," Babel Fish Translation Help In English: _ Stefanie Werger (* 2. July 1951 in Koeflach, Steiermark) be a Austrian musician, authoress, actress. Already as a child she got instruction in the subjects piano, flute and violin. With 20 years it broke its study off at the Grazer music academy. 11 years later, after she was getourt by the German area with professional dance music formations, she was discovered by a Viennese publisher and brought her first plate with the title ""the next one is I"" out. <a href=""https://www.last.fm/music/Stefanie+Werger"">Read more on Last.fm</a>",9996,67172,Ostbahn Kurti & Die Chefpartie,Wilfried,Arik Brauer
Richie Beirach Trio,flamenco,track,Flamenco Sketches,2001,5FjciRvNu9a0D5g6uqv1ff," <a href=""https://www.last.fm/music/Richie+Beirach+Trio"">Read more on Last.fm</a>",5208,25804,DAN Nimmer Trio,Richie Beirach,Harold Mabern Trio
Antonio El Sevillano,flamenco,track,Soleá de Joaquín el de Paula,2001,5cVn2NfUinTLp3W5Y4Z4DT," <a href=""https://www.last.fm/music/Antonio+El+Sevillano"">Read more on Last.fm</a>",184,716,El Sevillano,Terremoto de Jerez,Antonio Mairena
Manolo Pavón,flamenco,track,Saber de Ti: Tango,2001,4K5i2YuCZSJ17TywNG1kHR," <a href=""https://www.last.fm/music/manolo+pav%C3%B3n"">Read more on Last.fm</a>",33,147,Fosforito,La Niña De Los Peines,Antonio Mairena
Chuscales,flamenco,track,El Azul Inmenso,2001,56Xt35OT1YPbMq1WTq8Yd7,"In Caló, the language of the Spanish Gypsies, Chusco means the crunchy end of a loaf of bread. Chuscales, or Chusco for short, refers to a person who is a ""guitar-cruncher."" José Luis Valle Fajardo, better known as Chuscales, is a guitarist with consummate skill and deep understanding. A native of Antequera, Spain, Chuscales grew up in the tradition of the Gypsies in a family well known for its professional musicians and dancers. His grandmother was among those who lived in the caves of Sacromonte, one of the legendary cradles of flamenco. <a href=""https://www.last.fm/music/Chuscales"">Read more on Last.fm</a>",12910,47413,Oscar Lopez,Behzad,NOVAMENCO
El Carbonerillo,flamenco,track,Con Mi Bolsico en la Mano: Taranta,2001,44c9y9Lz1X6GcpoUjmjjjH," <a href=""https://www.last.fm/music/El+Carbonerillo"">Read more on Last.fm</a>",267,1731,José Cepero,Manuel Vallejo,José Palanca
Manuel Escacena,flamenco,track,Tarantas del Verano (Que Yo No Me Divierto),2001,7a14S37WTMJ70jEWXG8Zbn," <a href=""https://www.last.fm/music/Manuel+Escacena"">Read more on Last.fm</a>",110,545,Pepe Marchena,Manolo Caracol,Aurelio Selles
Antonio El Sevillano,flamenco,track,Por Qué Te Alejas De Mí: Fandangos,2001,0uAsJrWlkZYTAJkqNuwcQ0," <a href=""https://www.last.fm/music/Antonio+El+Sevillano"">Read more on Last.fm</a>",184,716,El Sevillano,Terremoto de Jerez,Antonio Mairena
Jose Galvan,flamenco,track,Bamberas (sin Baile),2001,7DwuFVhmK8ARRpXzPcrfXW," <a href=""https://www.last.fm/music/Jose+Galvan"">Read more on Last.fm</a>",685,5536,Miguel Poveda,Chano Lobato,Carmen Linares
El Carbonerillo,flamenco,track,Me la Encontré Llorando: Fandanguillos,2001,4gLqnPL51yb6gO7tkTt1D0," <a href=""https://www.last.fm/music/El+Carbonerillo"">Read more on Last.fm</a>",267,1731,José Cepero,Manuel Vallejo,José Palanca
José Cepero,flamenco,track,Yo Te Quería y No Lo Niego: Bulerías,2001,1fvzEys7n4K3H0a86FsA1Z," <a href=""https://www.last.fm/music/Jos%C3%A9+Cepero"">Read more on Last.fm</a>",440,1892,Tomás Pavón,Juanito Varea,Manuel Vallejo
La Niña De La Puebla,flamenco,track,Tinieblas (Milonga),2001,2VsEu7mrEEpMrYFR1D5Tif,"Dolores Jiménez Alcántara (b. La Puebla de Cazalla, Seville, 28 July 1909 – 14 June 1999), better known as Niña de la Puebla (Spanish: ""The girl from La Puebla"") was one of the greatest flamenco and Andalusian copla singers, Jimenez was born the daughter of a barber. An eye infection at a young age resulted in blindness. At age 8 she moved with her family to Madrid and began music lessons and studied flamenco. She warmed gradually to flamenco <a href=""https://www.last.fm/music/+noredirect/La+Ni%C3%B1a+De+La+Puebla"">Read more on Last.fm</a>",3373,16537,Pepe Marchena,Manuel Vallejo,Juan Talega
El Carbonerillo,flamenco,track,Eso Es Lo Que Yo Quisiera: Fandangos,2001,2uZoHF6qv4q00yEc3lNQ2y," <a href=""https://www.last.fm/music/El+Carbonerillo"">Read more on Last.fm</a>",267,1731,José Cepero,Manuel Vallejo,José Palanca
José Cepero,flamenco,track,Fandango: Que No Había Mujer Buena,2001,5MIDiWtQqJ9UChfGdz3xJE," <a href=""https://www.last.fm/music/Jos%C3%A9+Cepero"">Read more on Last.fm</a>",440,1892,Tomás Pavón,Juanito Varea,Manuel Vallejo
Antonio el de la Carzá,flamenco,track,Si Porque Te Crees Bonita: Fandangos,2001,5VHRXUoLaFBccezqxRarO1," <a href=""https://www.last.fm/music/Antonio+el+de+la+Carz%C3%A1"">Read more on Last.fm</a>",46,126,Niño de Vélez,pedro lavado,Rafael De Jerez
La Niña De La Puebla,flamenco,track,En los Pueblos de Mi Andalucía (Campanilleros),2001,42app7HvfpoeHyESnU2nN1,"Dolores Jiménez Alcántara (b. La Puebla de Cazalla, Seville, 28 July 1909 – 14 June 1999), better known as Niña de la Puebla (Spanish: ""The girl from La Puebla"") was one of the greatest flamenco and Andalusian copla singers, Jimenez was born the daughter of a barber. An eye infection at a young age resulted in blindness. At age 8 she moved with her family to Madrid and began music lessons and studied flamenco. She warmed gradually to flamenco <a href=""https://www.last.fm/music/+noredirect/La+Ni%C3%B1a+De+La+Puebla"">Read more on Last.fm</a>",3373,16537,Pepe Marchena,Manuel Vallejo,Juan Talega
José Cepero,flamenco,track,Cuando Sale la Aurora: Serranas,2001,54uQBFRzLzWBrGHEL83xZP," <a href=""https://www.last.fm/music/Jos%C3%A9+Cepero"">Read more on Last.fm</a>",440,1892,Tomás Pavón,Juanito Varea,Manuel Vallejo
Ángel Rojas,flamenco,album,Flamenco! The Most Exciting Dance of Spain,2001,5vNduFC0LOpX0wnbKWojan," <a href=""https://www.last.fm/music/%C3%81ngel+Rojas"">Read more on Last.fm</a>",258,642,Fernando Frachelli,Rafa El Tachuela,Triomanzana
Various Artists,flamenco,album,FlamencoPassion. Por Alegrías,2001,5D9A0JaPrTCLZx1nvq8NF3,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,flamenco,album,FlamencoPassion. Por Tangos,2001,16jcpKV4ngZiNEm7FuDgbz,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Manuel Vallejo,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 7: Llave de Oro del Cante",2001,3VuCOdCzwHLKrvf7pI70VQ,"Manuel Vallejo (Manuel Jimenez Martinez de Pinillos, 15 October 1891 - 7 August 1960) was a Spanish flamenco cantaor (singer). Born in Seville, Andalucia, Spain, he was one of the best, most popular singers of the stage of Flamenco Opera. In 1925 he won the Copa Pavón, and in 1926 he was granted the 2nd Llave de Oro del Cante. He sang everything well, although using the styles that prevailed then, such as fandangos, granaína and media granaína, the saeta. <a href=""https://www.last.fm/music/Manuel+Vallejo"">Read more on Last.fm</a>",3374,17720,Tomás Pavón,Canalejas de Puerto Real,Pepe Marchena
Tomás Pavón,flamenco,album,"Grandes Clásicos del Cante Flamenco: El Manantial del Cante Gitano, Vol. 4",2001,0neiOilFPO8LWYjGErh4Vs,"Tomás Pavón Cruz ( Sevilla , February 16 of 1893 - July 2 of 1952 ) was a cantaor de flamenco. He belonged to one of the great families of singing. He was a younger brother of Arturo Pavón and of Pastora Pavón, La Niña de los Peines <a href=""https://www.last.fm/music/+noredirect/Tom%C3%A1s+Pav%C3%B3n"">Read more on Last.fm</a>",1332,9022,Manuel Vallejo,Pepe Pinto,Antonio Chacón
Various Artists,flamenco,album,"Los Ases del Flamenco, Vol. 3",2001,73NMDqO0pScC2HFmiZNHYU,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,flamenco,album,"Los Ases del Flamenco, Vol. 1",2001,1d3wD9IZHAYpagdlb72DEI,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,flamenco,album,"Los Ases del Flamenco, Vol. 4",2001,6NV7Rc2wVmxJUJszwqlCU9,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Antonio Mairena,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 15: Catedrático del Cante Gitano",2001,3uzjjKqDJb1HmBXGUhYuUc,"Antonio Cruz García, known as Antonio Mairena (Mairena del Alcor, Seville, Spain, 1909-Seville, 1983) was a famous flamenco singer. He led the movement towards the revival of traditional flamenco in the fifties and subsequent decades. He was born in a Gypsy family of smiths and learned to sing in the family environment. An important personality of flamenco, he was the main leader of a movement of flamenco artists and intellectuals who tried to rescue a type of flamenco, which they considered to be pure or authentic. <a href=""https://www.last.fm/music/Antonio+Mairena"">Read more on Last.fm</a>",14194,58089,Chano Lobato,El Lebrijano,Marina Heredia
Pepe Rebollo,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 24: Creadores del Fandango de Huelva",2001,6lFapbHTjqGds8tgyaj7FV," <a href=""https://www.last.fm/music/Pepe+Rebollo"">Read more on Last.fm</a>",40,122,Paco Isidro,La Paquera de Jerez,La Niña De Los Peines
Canalejas De Puerto Real,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 21: Ases de la Opera Flamenca",2001,4KKqvk3hOmulmClcD8umVC," <a href=""https://www.last.fm/music/Canalejas+de+Puerto+Real"">Read more on Last.fm</a>",1207,5637,Tomás Pavón,Manuel Vallejo,Niña de la Puebla
Various Artists,flamenco,album,Flamencos del 2000,2001,6h2xJBymR85wWtdEczFKtl,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,flamenco,album,"Los Ases del Flamenco, Vol. 6",2001,39es80utUJOGYnlbk3PQ4s,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
El Carbonerillo,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 9: La Voz Atormentada",2001,1Lurqn0AtFgYL4C8RGrH4r," <a href=""https://www.last.fm/music/El+Carbonerillo"">Read more on Last.fm</a>",267,1731,José Cepero,Manuel Vallejo,José Palanca
Pepe Marchena,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 8: Maestro de Maestros",2001,1i0wGAk6ZGjmjZEASi54y3,"José Tejada Marín (Marchena, Seville Province, Spain, 1903-Seville, December 4, 1976) known as Pepe Marchena, and also as Niño de Marchena in the first years of his career, was a flamenco singer who achieved great success in the ópera flamenca period (1922-1956). Influenced by singers like Antonio Chacón, he carried to the extreme the tendency to a more mellow and ornamented style of flamenco singing. Owing to his particular vocal conditions and singing style <a href=""https://www.last.fm/music/Pepe+Marchena"">Read more on Last.fm</a>",4960,27200,Pepe Pinto,Manuel Vallejo,Tomás Pavón
Manolo Pavón,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 28: Voces de Buena Escuela",2001,2YHcCFfSSXPMOg8p1nsZkm," <a href=""https://www.last.fm/music/manolo+pav%C3%B3n"">Read more on Last.fm</a>",33,147,Fosforito,La Niña De Los Peines,Antonio Mairena
Various Artists,flamenco,album,"Los Ases del Flamenco, Vol. 5",2001,1beGdNB4Ml76kjSVZ9YOoM,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Various Artists,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 1: Antología",2001,69gmz1v0xtiqOF5clP26Q8,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Antonio El Sevillano,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 16: Estilistas del Fandango",2001,5UPXiuwGTNAARFvzptFDAl," <a href=""https://www.last.fm/music/Antonio+El+Sevillano"">Read more on Last.fm</a>",184,716,El Sevillano,Terremoto de Jerez,Antonio Mairena
Pepe De La Matrona,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 19: Trío de Ases Sevillanos",2001,1YgYRoZyVVMWJ9kpLbgROb," <a href=""https://www.last.fm/music/Pepe+de+la+Matrona"">Read more on Last.fm</a>",2291,9011,Gabriel Moreno,Naranjito De Triana,Rafael Romero
La Niña De La Puebla,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 14: La Voz de los Campos Andaluces",2001,6uZo5fC9TwVKIeDD7uPdDC,"Dolores Jiménez Alcántara (b. La Puebla de Cazalla, Seville, 28 July 1909 – 14 June 1999), better known as Niña de la Puebla (Spanish: ""The girl from La Puebla"") was one of the greatest flamenco and Andalusian copla singers, Jimenez was born the daughter of a barber. An eye infection at a young age resulted in blindness. At age 8 she moved with her family to Madrid and began music lessons and studied flamenco. She warmed gradually to flamenco <a href=""https://www.last.fm/music/+noredirect/La+Ni%C3%B1a+De+La+Puebla"">Read more on Last.fm</a>",3373,16537,Pepe Marchena,Manuel Vallejo,Juan Talega
José Cepero,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 18: Fandangueros Con Sello Propio",2001,3QoJbVeF693IPJ92K6Zbqy," <a href=""https://www.last.fm/music/Jos%C3%A9+Cepero"">Read more on Last.fm</a>",440,1892,Tomás Pavón,Juanito Varea,Manuel Vallejo
Corruco De Algeciras,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 22: Artistas del Fandanguillo",2001,7K9UJNL829JAaFdhcpSCKC," <a href=""https://www.last.fm/music/Corruco+de+Algeciras"">Read more on Last.fm</a>",83,386,El Carbonerillo,Niño De Utrera,pedro lavado
Enrique Orozco,flamenco,album,Grandes Clásicos del Cante Flamenco. Vol. 27: Aires del Cante de Sevilla,2001,2pexMKK5ISzcdnsH4lFZWt," <a href=""https://www.last.fm/music/Enrique+Orozco"">Read more on Last.fm</a>",55,172,Emilio Abadía,Niño de Vélez,El Peluso
Aurelio Selles,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 23: Salada Claridad del Compás Gaditano",2001,7AezrU8wxM3t0MOxhHePLv," <a href=""https://www.last.fm/music/Aurelio+Selles"">Read more on Last.fm</a>",506,1899,Pericón de Cádiz,Agujetas El Viejo,Bernardo El de Los Lobitos
Niño De Cabra,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 13: El Sabor de Lo Antiguo",2001,3U35xSNHqSOx7Bh3Lp11dn," <a href=""https://www.last.fm/music/Ni%C3%B1o+De+Cabra"">Read more on Last.fm</a>",197,766,El Carbonerillo,El Mochuelo,La Niña De Los Peines
Manolo Caracol,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 5: Embrujo del Cante Gitano",2001,0h6RakiLJHyOtqgzGO0WKa,"Manuel Ortega Juárez. (July 9, 1909 - February 24, 1973), was a flamenco cantaor (singer). Born in Seville, Spain, he was descended from a long line of flamenco artists including Enrique Ortega (father and son) and Curro Dulce, and he was possibly related to El Planeta and El Fillo. The family was also known for its bull fighters. Under the stage name El Caracol, he ""gained international fame as much for his flamboyant personality as for his extraordinary cante. <a href=""https://www.last.fm/music/Manolo+Caracol"">Read more on Last.fm</a>",21548,112664,Antonio Mairena,Chano Lobato,Carmen Linares
Various Artists,flamenco,album,"Escuela de Flamenco: Zorongo, Milonga y Canastera (Cristina Hoyos Present)",2001,4BHsHKwx1iTLRvebGriczh,"Warning! Deleting this artist may remove other artists and scrobbles from your library - please handle this with caution! Note: You can view albums tagged as 'Various Artists' in your library here. The term Various Artists is used in the record industry when numerous singers and musicians collaborate on a song or collection of songs. Most often on Last.fm, compilation album tracks appear under the name of Various Artists erroneously because the individual artist is not listed in the album's ID3 information. <a href=""https://www.last.fm/music/Various+Artists"">Read more on Last.fm</a>",661149,10093213,,,
Sebastián El Pena,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 26: Ases del Cante Malagueño",2001,0XKvvq7B8JkFEUoaMDZ920," <a href=""https://www.last.fm/music/Sebasti%C3%A1n+El+Pena"">Read more on Last.fm</a>",58,233,Niño de Vélez,Juan Breva,Pepe de la Matrona
Grupo Jose Galvan,flamenco,album,Baile Flamenco Vol I.Nivel Bajo,2001,5NvN9LxRN09s0VodKUX0yQ," <a href=""https://www.last.fm/music/Grupo+Jose+Galvan"">Read more on Last.fm</a>",30,218,Jose Galvan,Sólo Compás Flamenco,Javier Barón
Sergi Vicente,flamenco,album,New Flamenco Guitar (Vol. IV),2001,3mu7CleV3xD1UyfciyIvPF,"Sergi Vicente is a professor of the Conservatori Liceu of Barcelona, and director of the Barcelona Guitar Orchestra (Orquestra Guitarres Barcelona) from its foundation. He received classes of interpretation from prestigious teachers like L. Brouwer, D. Russell, J. Takings, J.L. Rodrigo, and A. Pierri, among others. He has an intense activity as interpreter in several countries of Europe, America and Asia, where it has offered concerts like soloist and musician of chamber. <a href=""https://www.last.fm/music/Sergi+Vicente"">Read more on Last.fm</a>",7137,54624,Antonio De Lucena,Paco Nula,Manuel Granada
La Niña de los Peines,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 3: La Emperadora del Cante",2001,2TIVmSgRovV4uMVgkJWkFP,"Pastora Pavón Cruz, known as La Niña de los Peines (Seville, Spain, February 10, 1890 - November 26, 1969), is considered the most important woman flamenco singer of the 20th century.[citation needed] She was a sister of singers Arturo Pavón and Tomás Pavón, also an important flamenco singer, and aunt to Arturo Pavón, the first flamenco pianist. Both brothers, Pastora and Tomás, together with singer Manuel Torre, were the inspiring models for the next generation of singers like Antonio Mairena <a href=""https://www.last.fm/music/+noredirect/La+Ni%C3%B1a+De+Los+Peines"">Read more on Last.fm</a>",10183,55066,Manolo Caracol,Manuel Vallejo,Tomás Pavón
Manuel Escacena,flamenco,album,"Grandes Clásicos del Cante Flamenco, Vol. 6: Reyes de la Taranta",2001,6Dv5vTKyLc4ZhZyTiDciH7," <a href=""https://www.last.fm/music/Manuel+Escacena"">Read more on Last.fm</a>",110,545,Pepe Marchena,Manolo Caracol,Aurelio Selles
